slice_level,variant_id,variant_group,function,dimension,n_runs,mean_proxy_time_to_first_floor_gen,median_proxy_time_to_first_floor_gen,mean_proxy_fraction_at_floor,median_proxy_fraction_at_floor,mean_proxy_n_floor_entries,median_proxy_n_floor_entries,mean_proxy_n_floor_exits,median_proxy_n_floor_exits,mean_proxy_n_down_steps,median_proxy_n_down_steps,mean_proxy_n_up_steps,median_proxy_n_up_steps,mean_proxy_n_neutral_steps,median_proxy_n_neutral_steps,mean_proxy_sigma_min_seen,median_proxy_sigma_min_seen,mean_proxy_sigma_max_seen,median_proxy_sigma_max_seen
function_dimension,geom_k097_r010,geometry,sphere,20.0,300,65.68333333333334,65.0,0.34956666666666664,0.35,1.17,1.0,0.17333333333333334,0.0,31.473333333333333,31.0,19.53,20.0,48.99666666666667,49.0,0.19999999999999998,0.2,1.9090223408472957,1.865621794727575
function_dimension,geom_k097_r010,geometry,sphere,40.0,300,100.71333333333334,101.0,0.002533333333333333,0.0,0.10333333333333333,0.0,0.02,0.0,11.133333333333333,10.0,31.236666666666668,31.0,57.63,58.0,0.24055901625186432,0.2371319091910655,1.851697742038469,1.837512252455536
function_dimension,geom_k097_r020,geometry,ellipsoid_cond1e6,10.0,300,35.25,33.5,0.5206999999999999,0.525,4.913333333333333,5.0,4.093333333333334,4.0,79.51,82.5,0.9,0.0,19.59,17.0,0.39999999999999997,0.4,1.9378080433352658,1.9060469357744916
function_dimension,geom_k097_r020,geometry,ellipsoid_cond1e6,20.0,300,45.98,46.0,0.4954,0.5,2.56,2.0,1.63,1.0,78.71,81.0,1.27,0.0,20.02,18.0,0.39999999999999997,0.4,1.856073369845139,1.8290081457628928
function_dimension,geom_k097_r020,geometry,ellipsoid_cond1e6,40.0,300,62.63,62.0,0.35429999999999995,0.37,1.69,1.0,0.76,1.0,66.52,66.0,3.26,3.0,30.22,30.0,0.39999999999999997,0.4,1.8450597412428473,1.8385030344020907
function_dimension,geom_k097_r020,geometry,rastrigin,10.0,300,44.45,42.5,0.45489999999999997,0.46,4.876666666666667,5.0,3.9966666666666666,4.0,80.84333333333333,81.0,3.46,3.0,15.696666666666667,15.0,0.39999999999999997,0.4,1.981259928920099,1.9572641646850883
function_dimension,geom_k097_r020,geometry,rastrigin,20.0,300,51.2,51.0,0.43666666666666665,0.44,3.0533333333333332,3.0,2.12,2.0,75.52666666666667,75.0,4.776666666666666,5.0,19.696666666666665,19.0,0.39999999999999997,0.4,1.8628580330274034,1.8259694366476795
function_dimension,geom_k097_r020,geometry,rastrigin,40.0,300,58.56333333333333,58.0,0.40926666666666667,0.42,1.4633333333333334,1.0,0.49,0.0,69.37666666666667,69.0,6.243333333333333,6.0,24.38,24.0,0.39999999999999997,0.4,1.8374861946942629,1.835438249146284
function_dimension,geom_k097_r020,geometry,rosenbrock,10.0,300,28.383333333333333,28.0,0.6933,0.71,2.3266666666666667,2.0,1.38,1.0,77.28666666666666,78.0,0.9066666666666666,0.0,21.80666666666667,21.0,0.39999999999999997,0.4,1.84454186751151,1.8315462671661833
function_dimension,geom_k097_r020,geometry,rosenbrock,20.0,300,41.68,41.0,0.5847666666666667,0.59,1.3633333333333333,1.0,0.36333333333333334,0.0,62.14333333333333,63.0,3.0833333333333335,3.0,34.77333333333333,34.0,0.39999999999999997,0.4,1.8099931968489966,1.8059528287847177
function_dimension,geom_k097_r020,geometry,rosenbrock,40.0,300,66.48333333333333,66.0,0.33449999999999996,0.34,1.4133333333333333,1.0,0.41333333333333333,0.0,37.656666666666666,38.0,10.14,10.0,52.20333333333333,52.0,0.39999999999999997,0.4,1.8304696382307777,1.8306740620290551
function_dimension,geom_k097_r020,geometry,sphere,10.0,300,31.356666666666666,31.0,0.6911666666666666,0.7,1.4033333333333333,1.0,0.41333333333333333,0.0,63.656666666666666,64.0,6.63,7.0,29.713333333333335,29.0,0.39999999999999997,0.4,2.073392403500567,2.062486750271421
function_dimension,geom_k097_r020,geometry,sphere,20.0,300,48.09,48.0,0.5268333333333334,0.53,1.1266666666666667,1.0,0.12666666666666668,0.0,46.72,47.0,15.173333333333334,15.0,38.10666666666667,39.0,0.39999999999999997,0.4,1.9090223408472957,1.865621794727575
function_dimension,geom_k097_r020,geometry,sphere,40.0,300,77.75,78.0,0.2219,0.23,1.4033333333333333,1.0,0.4033333333333333,0.0,20.44,20.0,26.276666666666667,26.0,53.28333333333333,54.0,0.39999999999999997,0.4,1.851697742038469,1.837512252455536
function_dimension,thctl_005_020,threshold_control,ellipsoid_cond1e6,10.0,300,49.27,47.5,0.31839999999999996,0.29,3.59,3.0,2.8933333333333335,3.0,36.086666666666666,37.0,8.16,6.0,55.75333333333333,55.0,0.19999999999999998,0.2,1.8498785604997834,1.7808825252913827
function_dimension,thctl_005_020,threshold_control,ellipsoid_cond1e6,20.0,300,61.55,59.0,0.2564,0.255,2.77,3.0,2.05,2.0,35.0,32.0,8.27,7.0,56.73,57.0,0.20026448145414286,0.2,1.7502129409208635,1.7081182922250924
function_dimension,thctl_005_020,threshold_control,ellipsoid_cond1e6,40.0,300,85.3,87.0,0.09003333333333333,0.06,1.3233333333333333,1.0,0.8633333333333333,1.0,22.803333333333335,21.0,12.913333333333334,12.0,64.28333333333333,65.0,0.20857985162001966,0.2,1.7413234943856917,1.7109543319267857
function_dimension,thctl_005_020,threshold_control,rastrigin,10.0,300,39.52333333333333,39.0,0.5997666666666667,0.6,1.74,2.0,0.7433333333333333,1.0,60.71333333333333,61.0,7.476666666666667,7.0,31.81,31.0,0.19999999999999998,0.2,1.913192541799599,1.8784658452668357
function_dimension,thctl_005_020,threshold_control,rastrigin,20.0,300,47.123333333333335,47.0,0.5096666666666666,0.52,1.9033333333333333,2.0,0.9066666666666666,1.0,55.63333333333333,56.0,10.116666666666667,10.0,34.25,34.0,0.19999999999999998,0.2,1.7644179568329248,1.70488490668156
function_dimension,thctl_005_020,threshold_control,rastrigin,40.0,300,55.03,55.0,0.3976666666666667,0.39,2.1933333333333334,2.0,1.21,1.0,48.836666666666666,49.0,12.44,13.0,38.723333333333336,39.0,0.19999999999999998,0.2,1.7243181618533099,1.7058323298660734
function_dimension,thctl_005_020,threshold_control,rosenbrock,10.0,300,41.53,41.0,0.5388333333333333,0.56,2.0766666666666667,2.0,1.18,1.0,47.39666666666667,48.0,7.073333333333333,6.0,45.53,45.0,0.19999999999999998,0.2,1.750283275364875,1.7371539747668292
function_dimension,thctl_005_020,threshold_control,rosenbrock,20.0,300,61.63333333333333,61.0,0.3602666666666667,0.37,1.9,2.0,0.9233333333333333,1.0,27.863333333333333,29.0,12.516666666666667,12.0,59.62,60.0,0.19999999999999998,0.2,1.6976825492681862,1.6832741664083435
function_dimension,thctl_005_020,threshold_control,rosenbrock,40.0,300,96.69,100.0,0.03443333333333334,0.01,0.69,1.0,0.26666666666666666,0.0,9.983333333333333,9.0,26.433333333333334,27.0,63.583333333333336,64.0,0.21713510156133178,0.2,1.6989219783672822,1.6987430480874934
function_dimension,thctl_005_020,threshold_control,sphere,10.0,300,44.656666666666666,44.0,0.5471666666666667,0.55,1.9533333333333334,2.0,0.9566666666666667,1.0,44.736666666666665,45.0,15.893333333333333,16.0,39.37,39.0,0.19999999999999998,0.2,2.007027063644212,1.9843039678476195
function_dimension,thctl_005_020,threshold_control,sphere,20.0,300,68.45,68.0,0.31810000000000005,0.32,1.2833333333333334,1.0,0.2833333333333333,0.0,21.74,22.0,29.316666666666666,29.0,48.943333333333335,49.0,0.19999999999999998,0.2,1.849982034997989,1.8459487667547445
function_dimension,thctl_005_020,threshold_control,sphere,40.0,300,100.55333333333333,101.0,0.0024000000000000002,0.0,0.07,0.0,0.03,0.0,5.823333333333333,6.0,43.63333333333333,44.0,50.54333333333334,50.0,0.27474069755729535,0.2724140760618017,1.7978217878572074,1.7840410854650766
function_dimension,thctl_012_030,threshold_control,ellipsoid_cond1e6,10.0,300,33.89,30.0,0.5171,0.54,3.9033333333333333,4.0,3.006666666666667,3.0,68.54333333333334,70.0,3.203333333333333,2.0,28.253333333333334,27.0,0.19999999999999998,0.2,1.7640001362638198,1.7328158527994577
function_dimension,thctl_012_030,threshold_control,ellipsoid_cond1e6,20.0,300,39.92,38.0,0.5001000000000001,0.53,3.33,3.0,2.41,2.0,65.53,67.0,2.93,2.0,31.54,31.0,0.19999999999999998,0.2,1.7068687405570393,1.6955321574102127
function_dimension,thctl_012_030,threshold_control,ellipsoid_cond1e6,40.0,300,58.16,56.5,0.3249,0.33,3.15,3.0,2.28,2.0,46.15,46.5,6.24,5.0,47.61,48.0,0.20016846427492235,0.2,1.7121800933036668,1.7051793384594174
function_dimension,thctl_012_030,threshold_control,rastrigin,10.0,300,30.95,31.0,0.6937,0.7,1.3733333333333333,1.0,0.37333333333333335,0.0,82.25,82.0,2.9966666666666666,2.0,14.753333333333334,15.0,0.19999999999999998,0.2,1.8365556334837985,1.7847107448805781
function_dimension,thctl_012_030,threshold_control,rastrigin,20.0,300,35.373333333333335,35.0,0.6433333333333333,0.64,1.52,1.0,0.52,0.0,77.25333333333333,77.0,4.28,4.0,18.466666666666665,19.0,0.19999999999999998,0.2,1.7090527317689483,1.6892884938039732
function_dimension,thctl_012_030,threshold_control,rastrigin,40.0,300,39.35,39.0,0.5915666666666667,0.59,1.7333333333333334,2.0,0.7366666666666667,1.0,73.39,73.0,5.696666666666666,5.0,20.913333333333334,21.0,0.19999999999999998,0.2,1.706141380166149,1.703181955906759
function_dimension,thctl_012_030,threshold_control,rosenbrock,10.0,300,31.023333333333333,30.0,0.6415666666666666,0.66,1.9533333333333334,2.0,1.0466666666666666,1.0,71.20666666666666,74.0,2.796666666666667,2.0,25.996666666666666,24.0,0.19999999999999998,0.2,1.6997024110150323,1.7008251769844527
function_dimension,thctl_012_030,threshold_control,rosenbrock,20.0,300,47.81333333333333,47.0,0.4956999999999999,0.5,2.013333333333333,2.0,1.0233333333333334,1.0,53.78333333333333,54.0,6.663333333333333,6.0,39.553333333333335,39.0,0.19999999999999998,0.2,1.6785562217928343,1.6756263359858208
function_dimension,thctl_012_030,threshold_control,rosenbrock,40.0,300,78.16,77.0,0.20246666666666668,0.21,1.46,1.0,0.51,0.0,27.416666666666668,28.0,17.046666666666667,17.0,55.53666666666667,55.0,0.2000794728140678,0.2,1.698373891141959,1.698563562707371
function_dimension,thctl_012_030,threshold_control,sphere,10.0,300,37.406666666666666,38.0,0.6290333333333332,0.63,1.4033333333333333,1.0,0.4033333333333333,0.0,63.85,64.0,7.123333333333333,7.0,29.026666666666667,29.0,0.19999999999999998,0.2,1.9157900647051447,1.8811103447818636
function_dimension,thctl_012_030,threshold_control,sphere,20.0,300,56.343333333333334,56.0,0.44109999999999994,0.44,1.1833333333333333,1.0,0.18333333333333332,0.0,43.70666666666666,44.0,16.756666666666668,17.0,39.53666666666667,39.0,0.19999999999999998,0.2,1.7667708497435775,1.7252440931236395
function_dimension,thctl_012_030,threshold_control,sphere,40.0,300,89.89333333333333,90.0,0.09373333333333334,0.09,1.31,1.0,0.4533333333333333,0.0,14.313333333333333,14.0,32.29,32.0,53.39666666666667,53.0,0.20111812195760131,0.2,1.7261176975315933,1.7066601659026714
function_dimension,thctl_016_035,threshold_control,ellipsoid_cond1e6,10.0,300,29.23,27.5,0.5957333333333334,0.61,3.52,4.0,2.6,3.0,80.03666666666666,82.0,1.8666666666666667,0.0,18.096666666666668,16.5,0.19999999999999998,0.2,1.7442617671836198,1.729128318581989
function_dimension,thctl_016_035,threshold_control,ellipsoid_cond1e6,20.0,300,34.28,33.5,0.5711999999999999,0.595,3.14,3.0,2.15,2.0,75.32,78.0,2.43,2.0,22.25,21.0,0.19999999999999998,0.2,1.6974302574498592,1.693046726449663
function_dimension,thctl_016_035,threshold_control,ellipsoid_cond1e6,40.0,300,50.42,50.0,0.3949,0.41,3.31,3.0,2.4,2.0,56.53,57.0,5.56,5.0,37.91,37.0,0.19999999999999998,0.2,1.7060877533947028,1.7049525804817196
function_dimension,thctl_016_035,threshold_control,rastrigin,10.0,300,28.466666666666665,29.0,0.7203999999999999,0.72,1.2833333333333334,1.0,0.2833333333333333,0.0,87.64333333333333,88.0,1.9333333333333333,1.0,10.423333333333334,10.0,0.19999999999999998,0.2,1.8026048251658873,1.757653405220882
function_dimension,thctl_016_035,threshold_control,rastrigin,20.0,300,31.77,31.5,0.6840999999999999,0.69,1.3666666666666667,1.0,0.36666666666666664,0.0,83.33,84.0,2.8133333333333335,2.0,13.856666666666667,14.0,0.19999999999999998,0.2,1.696004715224298,1.68897634420911
function_dimension,thctl_016_035,threshold_control,rastrigin,40.0,300,34.343333333333334,34.0,0.6500333333333334,0.65,1.5566666666666666,1.0,0.5566666666666666,0.0,80.59666666666666,81.0,3.7666666666666666,3.0,15.636666666666667,15.5,0.19999999999999998,0.2,1.704597657360456,1.7030581813035521
function_dimension,thctl_016_035,threshold_control,rosenbrock,10.0,300,28.736666666666668,28.0,0.6719333333333333,0.69,1.8833333333333333,1.0,0.9666666666666667,1.0,78.88333333333334,80.0,2.3,1.0,18.816666666666666,18.0,0.19999999999999998,0.2,1.686453747905181,1.6813276364373868
function_dimension,thctl_016_035,threshold_control,rosenbrock,20.0,300,43.82333333333333,44.0,0.5425666666666666,0.55,1.8133333333333332,2.0,0.8233333333333334,1.0,63.06333333333333,64.0,4.69,4.0,32.24666666666667,31.0,0.19999999999999998,0.2,1.677075737413909,1.6756263359858208
function_dimension,thctl_016_035,threshold_control,rosenbrock,40.0,300,68.70666666666666,69.0,0.28656666666666664,0.29,1.8566666666666667,2.0,0.8633333333333333,1.0,36.56333333333333,36.0,12.993333333333334,12.0,50.443333333333335,50.0,0.19999999999999998,0.2,1.698373891141959,1.698563562707371
function_dimension,thctl_016_035,threshold_control,sphere,10.0,300,34.38333333333333,34.0,0.6595666666666666,0.66,1.3566666666666667,1.0,0.36,0.0,70.38333333333334,70.0,5.323333333333333,5.0,24.293333333333333,24.0,0.19999999999999998,0.2,1.874024440460821,1.847732191888922
function_dimension,thctl_016_035,threshold_control,sphere,20.0,300,51.876666666666665,52.0,0.48453333333333337,0.48,1.2466666666666666,1.0,0.24666666666666667,0.0,51.99,52.0,13.09,13.0,34.92,35.0,0.19999999999999998,0.2,1.7404179930943655,1.7043121918581186
function_dimension,thctl_016_035,threshold_control,sphere,40.0,300,82.10666666666667,82.0,0.1743,0.175,1.46,1.0,0.4766666666666667,0.0,22.696666666666665,23.0,26.513333333333332,27.0,50.79,51.0,0.2000418045531052,0.2,1.7137853350836083,1.7044749949084204
overall,geom_k090_r005,geometry,,,3600,73.53694444444444,73.0,0.2308638888888889,0.21,1.3405555555555555,1.0,0.705,0.0,33.30444444444444,30.0,15.797777777777778,14.0,50.897777777777776,52.0,0.11706771189815568,0.1,1.7646045962589882,1.7097394966020452
overall,geom_k090_r010,geometry,,,3600,55.3125,49.0,0.4018138888888888,0.45,2.0347222222222223,2.0,1.1655555555555555,1.0,45.660555555555554,49.0,11.681111111111111,8.0,42.65833333333333,42.0,0.2018273095579448,0.2,1.7646045962589882,1.7097394966020452
overall,geom_k090_r020,geometry,,,3600,38.403888888888886,34.0,0.595625,0.63,1.9583333333333333,2.0,0.9677777777777777,1.0,61.3475,66.0,8.512222222222222,6.0,30.14027777777778,29.0,0.4,0.4,1.7646045962589882,1.7097394966020452
overall,geom_k093_r005,geometry,,,3600,76.85861111111112,77.0,0.20935000000000004,0.19,1.2458333333333333,1.0,0.6188888888888889,0.0,35.943333333333335,35.0,13.964444444444444,12.0,50.09222222222222,51.0,0.1208940585295657,0.1,1.81766913121878,1.7645136701767035
overall,geom_k093_r010,geometry,,,3600,59.106944444444444,54.0,0.3750527777777778,0.42,1.793611111111111,1.0,0.9436111111111111,1.0,47.416111111111114,51.0,10.7025,8.0,41.881388888888885,41.0,0.2026766154157501,0.2,1.81766913121878,1.7645136701767035
overall,geom_k093_r020,geometry,,,3600,41.29083333333333,38.0,0.5682583333333333,0.6,1.9647222222222223,2.0,0.9758333333333333,1.0,61.8825,66.0,7.821111111111111,5.0,30.296388888888888,29.0,0.4,0.4,1.81766913121878,1.7645136701767035
overall,geom_k095_r005,geometry,,,3600,80.79722222222222,83.0,0.17622777777777776,0.14,1.175,1.0,0.5980555555555556,0.0,38.15361111111111,40.0,12.74611111111111,11.0,49.10027777777778,49.0,0.1238425900278115,0.1,1.8500776596679414,1.802226757724096
overall,geom_k095_r010,geometry,,,3600,63.385555555555555,60.0,0.33889166666666665,0.38,1.7175,1.0,0.8863888888888889,0.0,48.56305555555556,52.0,9.833333333333334,7.0,41.603611111111114,41.0,0.20341286829843577,0.2,1.8500776596679414,1.802226757724096
overall,geom_k095_r020,geometry,,,3600,44.047222222222224,41.0,0.5371333333333332,0.56,2.11,2.0,1.1302777777777777,1.0,62.59166666666667,67.0,7.256666666666667,5.0,30.151666666666667,28.0,0.4,0.4,1.8500776596679414,1.802226757724096
overall,geom_k097_r005,geometry,,,3600,85.22333333333333,92.0,0.13530555555555557,0.06,1.0183333333333333,1.0,0.5316666666666666,0.0,42.71111111111111,48.0,11.1775,9.0,46.11138888888889,45.0,0.13562900245870096,0.1,1.8866385416702194,1.8384958587567557
overall,geom_k097_r010,geometry,,,3600,70.31916666666666,68.0,0.27397222222222223,0.29,1.6266666666666667,1.0,0.8572222222222222,0.0,50.691944444444445,55.0,9.225833333333334,6.0,40.08222222222222,39.0,0.20657712763820768,0.2,1.8866385416702194,1.8384958587567557
overall,geom_k097_r020,geometry,,,3600,49.31805555555555,48.0,0.47697500000000004,0.48,2.2994444444444446,2.0,1.3491666666666666,1.0,63.19916666666666,67.0,6.843333333333334,4.0,29.9575,28.0,0.4,0.4,1.8866385416702194,1.8384958587567557
overall,thctl_005_020,threshold_control,,,3600,62.60916666666667,57.0,0.33109444444444447,0.36,1.791111111111111,2.0,1.0255555555555556,1.0,34.71805555555556,35.0,16.186944444444446,13.0,49.095,49.0,0.20839334434939916,0.2,1.795421862149327,1.7282926324346328
overall,thctl_012_030,threshold_control,,,3600,48.19027777777778,42.0,0.4811916666666667,0.53,2.0277777777777777,2.0,1.0788888888888888,1.0,57.28277777777778,62.0,9.001944444444444,6.0,33.71527777777778,32.0,0.20011383825388265,0.2,1.7433424876227972,1.7044838961655742
overall,thctl_016_035,threshold_control,,,3600,43.17861111111111,37.0,0.5363194444444443,0.59,1.9827777777777778,2.0,1.0077777777777779,1.0,65.58638888888889,71.0,6.94,4.0,27.47361111111111,25.0,0.20000348371275878,0.2,1.7284265100732223,1.7022506859105744
